Date,N,SCORE,City,Avg_Temp
2012-05-07,770,0.5464689896103896,Texas,26.5
2012-05-08,726,0.5322070564738292,Texas,24.2
2012-05-09,794,0.5537407380352646,Texas,24.4
2012-05-10,802,0.5633507019950125,Texas,24.1
2012-05-11,801,0.5668402197253434,Texas,23.5
2012-05-12,709,0.5618974936530324,Texas,23.8
2012-05-13,751,0.5882267723035952,Texas,23.1
2012-05-14,713,0.5602786661991584,Texas,22.8
2012-05-15,481,0.5258026340956341,Texas,20.7
2012-05-16,790,0.5515938810126582,Texas,23.2
2012-05-17,781,0.5556657119078104,Texas,25.2
2012-05-18,866,0.575983662817552,Texas,25.2
2012-05-19,828,0.5658380652173913,Texas,24.6
2012-05-20,845,0.5675450899408284,Texas,25.5
2012-05-21,880,0.5476038863636363,Texas,27.5
2012-05-22,861,0.5505922903600464,Texas,28.2
2012-05-23,849,0.5445109870435807,Texas,27.0
2012-05-24,880,0.5536765715909091,Texas,27.6
2012-05-25,874,0.550682656750572,Texas,28.3
2012-05-26,771,0.554832653696498,Texas,27.8
2012-05-27,848,0.5594395011792452,Texas,27.3
2012-05-28,959,0.562249062565172,Texas,27.8
2012-05-29,954,0.551704928721174,Texas,28.7
2012-05-30,880,0.5463136159090909,Texas,28.7
2012-05-31,907,0.5351500198456449,Texas,27.6
2012-06-01,873,0.5598876872852234,Texas,27.2
2012-06-02,792,0.5619130088383838,Texas,28.1
2012-06-03,894,0.5590360659955257,Texas,28.6
2012-06-04,930,0.5473859913978495,Texas,29.2
2012-06-05,991,0.5509954631685167,Texas,29.5
2012-06-06,971,0.5537183398558188,Texas,29.6
2012-06-07,1033,0.5494065517909003,Texas,26.5
2012-06-08,928,0.5665413717672414,Texas,25.7
2012-06-09,914,0.5716518796498906,Texas,27.1
2012-06-10,1008,0.5592383968253969,Texas,28.9
2012-06-11,791,0.5302176953223767,Texas,30.5
2012-06-12,1040,0.5496754057692308,Texas,27.6
2012-06-13,1029,0.5537085840621963,Texas,26.8
2012-06-14,991,0.5449782391523713,Texas,29.1
2012-06-15,1019,0.5465257065750737,Texas,29.2
2012-06-16,855,0.5469260304093566,Texas,26.7
2012-06-17,831,0.5651352743682311,Texas,27.4
2012-06-18,1034,0.5441917224371373,Texas,26.4
2012-06-19,984,0.5451111138211382,Texas,25.2
2012-06-20,992,0.5442177348790322,Texas,25.9
2012-06-21,1006,0.5686834940357853,Texas,27.0
2012-06-22,1046,0.563325449330784,Texas,28.6
2012-06-23,891,0.5746913838383838,Texas,29.0
2012-06-24,849,0.5551424534746761,Texas,30.9
2012-06-25,1012,0.5500168063241107,Texas,32.2
2012-06-26,1013,0.5544035360315893,Texas,33.0
2012-06-27,1038,0.5393684421965318,Texas,31.6
2012-06-28,1061,0.5603287813383601,Texas,29.1
2012-06-29,1013,0.5568770908193484,Texas,28.4
2012-06-30,365,0.5457618219178082,Texas,25.9
2012-07-01,580,0.5475691362068966,Texas,25.4
2012-07-02,1165,0.5652706849785407,Texas,27.9
2012-07-03,1062,0.5402554604519774,Texas,27.7
2012-07-04,980,0.5688649081632652,Texas,27.4
2012-07-05,822,0.5624344829683698,Texas,28.5
2012-07-06,1035,0.5646037516908212,Texas,28.8
2012-07-07,1017,0.5518422507374631,Texas,27.9
2012-07-08,1022,0.5534919951076321,Texas,26.0
2012-07-09,1044,0.5699025708812261,Texas,26.0
2012-07-10,1064,0.5375912058270677,Texas,25.2
2012-07-11,1190,0.5399362159663865,Texas,24.7
2012-07-12,1165,0.5536575759656652,Texas,24.4
2012-07-13,1177,0.5644868785046728,Texas,24.5
2012-07-14,1032,0.5558606317829458,Texas,25.9
2012-07-15,1117,0.550909067144136,Texas,26.2
2012-07-16,1123,0.5540510284951023,Texas,27.1
2012-07-17,1075,0.5374238474418604,Texas,26.5
2012-07-18,1063,0.5367808363123237,Texas,27.7
2012-07-19,1129,0.5358715872453499,Texas,28.3
2012-07-20,1199,0.5599885729774812,Texas,30.1
2012-07-21,1167,0.5552361285347044,Texas,30.1
2012-07-22,1183,0.5615157134404057,Texas,27.8
2012-07-23,1288,0.5455522088509317,Texas,26.9
2012-07-24,1393,0.5426892060301508,Texas,28.1
2012-07-25,1331,0.545860807663411,Texas,28.6
2012-07-26,1290,0.5663809658914729,Texas,29.6
2012-07-27,1289,0.5626539138867339,Texas,29.3
2012-07-28,1329,0.5511518916478555,Texas,29.9
2012-07-29,1282,0.5576726443057722,Texas,30.2
2012-07-30,1280,0.5450567609375001,Texas,30.3
2012-07-31,1375,0.5619422472727273,Texas,30.4
2012-08-01,1387,0.551431772891132,Texas,30.4
2012-08-02,1273,0.5521809159465829,Texas,30.1
2012-08-03,1293,0.5419728236658933,Texas,30.5
2012-08-04,1263,0.5443110657165479,Texas,30.1
2012-08-05,1299,0.5628653949191685,Texas,27.7
2012-08-06,1394,0.5577627969870875,Texas,28.7
2012-08-07,1320,0.547960725,Texas,30.1
2012-08-08,1367,0.5587706664228237,Texas,29.5
2012-08-09,1454,0.5566817861072902,Texas,30.3
2012-08-10,1425,0.5618110238596491,Texas,30.4
2012-08-11,1297,0.5497653430994603,Texas,30.8
2012-08-12,1400,0.5562199278571428,Texas,30.5
2012-08-13,1489,0.5591631752854265,Texas,31.2
2012-08-14,1462,0.5549621928864569,Texas,30.9
2012-08-15,1526,0.5396596539973788,Texas,30.5
2012-08-16,1431,0.5643944521313766,Texas,30.9
2012-08-17,1486,0.5520436958277255,Texas,30.7
2012-08-18,1376,0.5544775094476744,Texas,27.3
2012-08-19,1388,0.5463810115273775,Texas,25.8
2012-08-20,1453,0.5499682450103234,Texas,28.4
2012-08-21,1425,0.5379481487719298,Texas,27.3
2012-08-22,1471,0.5495637763426241,Texas,26.8
2012-08-23,1508,0.5602682559681698,Texas,26.2
2012-08-24,1430,0.5480578993006993,Texas,26.6
2012-08-25,558,0.5550661308243727,Texas,27.2
2012-08-26,1482,0.5441554993252362,Texas,27.9
2012-08-27,1354,0.5310686927621862,Texas,28.5
2012-08-28,1047,0.53957605921681,Texas,30.7
2012-08-29,1325,0.5561099713207548,Texas,31.0
2012-08-30,1299,0.5405235558121632,Texas,30.6
2012-08-31,1270,0.5461627062992126,Texas,30.8
2012-09-01,1074,0.5490103631284916,Texas,28.2
2012-09-02,1379,0.5603598187092096,Texas,29.6
2012-09-03,1452,0.5461562272727273,Texas,29.9
2012-09-04,1339,0.531117500373413,Texas,29.9
2012-09-05,1454,0.5530037248968362,Texas,29.6
2012-09-06,1552,0.5528455161082474,Texas,29.7
2012-09-07,1452,0.5594364414600551,Texas,29.7
2012-09-08,1363,0.5432194255319149,Texas,27.3
2012-09-09,1227,0.5419445843520783,Texas,24.6
2012-09-10,1398,0.5421761123032903,Texas,24.0
2012-09-11,1407,0.5454042608386638,Texas,24.5
2012-09-12,1461,0.5408810061601642,Texas,25.9
2012-09-13,1396,0.5439303746418338,Texas,24.2
2012-09-14,1375,0.5499042690909091,Texas,24.4
2012-09-15,1256,0.5438448742038217,Texas,25.0
2012-09-16,1535,0.5313388201954398,Texas,25.4
2012-09-17,1414,0.5342655254596889,Texas,23.8
2012-09-18,1307,0.5481023412394798,Texas,25.4
2012-09-19,1547,0.5425159282482224,Texas,23.9
2012-09-20,1448,0.545756320441989,Texas,22.6
2012-09-21,1385,0.5558582837545126,Texas,23.4
2012-09-22,1398,0.5697179563662375,Texas,25.9
2012-09-23,1530,0.5400025156862746,Texas,25.9
2012-09-24,1580,0.5431341664556962,Texas,26.1
2012-09-25,1056,0.528667915719697,Texas,26.6
2012-09-26,1610,0.5421902416149068,Texas,26.8
2012-09-27,1483,0.5390289588671612,Texas,26.2
2012-09-28,1507,0.5465412886529528,Texas,25.3
2012-09-29,1566,0.5547234955300128,Texas,24.3
2012-09-30,592,0.5534380658783784,Texas,21.7
2012-10-12,1,0.416376,Texas,25.6
