Date,N,SCORE,City,Avg_Temp
2023-02-17,29833,0.5951487127007006,New York,9.8
2023-02-18,30474,0.5921129433943689,New York,2.6
2023-02-19,27608,0.5969414671472038,New York,5.6
2023-02-20,28567,0.5887710248888578,New York,10.3
2023-02-21,29433,0.5904691764346142,New York,6.1
2023-02-22,32136,0.5959644753858602,New York,4.7
2023-02-23,37408,0.5854139219150984,New York,4.8
2023-02-24,41322,0.5956870594840521,New York,5.1
2023-02-25,28261,0.5953222361558331,New York,-1.5
2023-02-26,46412,0.5911896443592174,New York,3.8
2023-02-27,51732,0.5969496752686925,New York,3.9
2023-02-28,33364,0.5895360472065699,New York,2.2
2023-03-01,36819,0.6004935298079797,New York,4.6
2023-03-02,32947,0.5957540501411357,New York,6.9
2023-03-03,38736,0.5961233198833127,New York,5.0
2023-03-04,52076,0.5982978273676933,New York,6.0
2023-03-05,37671,0.5997476172652704,New York,7.4
2023-03-06,48096,0.5923924478334996,New York,8.2
2023-03-07,89175,0.6124798398093636,New York,4.8
2023-03-09,45836,0.599390260210315,New York,6.0
2023-03-10,41211,0.5950278532915969,New York,5.2
2023-03-11,36445,0.6043924427767869,New York,4.9
2023-03-12,30377,0.5919608433354182,New York,4.8
2023-03-13,39003,0.6060282576724867,New York,4.9
2023-03-14,29039,0.5897916582526948,New York,2.1
2023-03-15,3342,0.5695607163375225,New York,2.9
2023-03-20,93640,0.6074616509077317,New York,5.0
2023-03-21,65041,0.6203643470887594,New York,9.9
2023-03-22,64213,0.609776607431517,New York,10.3
2023-04-04,19717,0.5902860674037632,New York,14.8
2023-04-05,19289,0.5923792705687179,New York,10.6
2023-04-06,19404,0.5913876884147599,New York,15.6
2023-04-07,17544,0.5997055319767441,New York,12.2
2023-04-08,15825,0.5962282373459717,New York,7.2
2023-04-09,15427,0.5984024704090231,New York,7.9
2023-04-10,16430,0.5985134603164942,New York,11.0
2023-04-11,17946,0.5995389821687284,New York,15.9
2023-04-12,19144,0.598408939511074,New York,21.0
2023-04-13,19347,0.599590267328268,New York,21.8
2023-04-14,18766,0.6043988169029094,New York,21.5
2023-04-15,17432,0.6013952904428638,New York,16.6
2023-04-16,16207,0.5957046550256062,New York,16.5
2023-04-17,17440,0.5898090473623854,New York,14.3
2023-04-18,18701,0.5900615786321587,New York,11.3
2023-04-19,20977,0.5955234762835486,New York,10.7
2023-04-20,9401,0.5945278865014361,New York,11.5
2023-04-21,941,0.5446946354941551,New York,13.9
2023-04-23,1643,0.574000345100426,New York,15.0
2023-04-24,2769,0.5960223965330445,New York,12.1
2023-04-25,3724,0.5804821197636949,New York,12.1
2023-04-26,1258,0.5571811510333863,New York,12.0
2023-04-27,684,0.6300919356725145,New York,11.8
2023-04-28,3838,0.5732764020323085,New York,11.0
2023-04-29,240,0.6381983125,New York,10.9
2023-04-30,441,0.5869660340136054,New York,13.2
2023-05-01,1727,0.6501891407064273,New York,13.2
2023-05-02,13991,0.6011971771853335,New York,11.3
2023-05-03,23778,0.6000272871982505,New York,11.0
2023-05-04,21174,0.6034675484556531,New York,10.7
2023-05-05,6913,0.602247272963981,New York,13.0
2023-05-06,12736,0.5979038801821608,New York,15.8
2023-05-07,17394,0.58522889651604,New York,18.6
2023-05-08,16876,0.6026603502607254,New York,20.2
2023-05-09,18,0.4525058888888888,New York,16.5
2023-05-10,13968,0.5933511770475373,New York,16.2
2023-05-11,1004,0.5971776225099601,New York,19.8
2023-05-12,16704,0.6066959222341954,New York,23.0
2023-05-13,20072,0.5969776716321243,New York,22.9
2023-05-14,16331,0.6050316124548405,New York,19.7
2023-05-15,17839,0.598599810415382,New York,18.1
2023-05-16,15706,0.6029088749522475,New York,20.2
2023-05-17,18574,0.5882732214924088,New York,16.9
2023-05-18,19863,0.5886409504103106,New York,12.5
2023-05-19,21426,0.600260101092131,New York,15.5
2023-05-20,20124,0.6030979684953289,New York,15.8
2023-05-21,6334,0.5937624578465425,New York,18.1
2023-05-22,10264,0.5986004962003117,New York,18.3
2023-05-23,17908,0.591116648034398,New York,15.9
2023-05-24,10832,0.5850774407311669,New York,17.3
2023-05-25,143,0.658765027972028,New York,16.0
2023-05-26,7534,0.6246095507034776,New York,18.2
2023-05-27,7573,0.5985489300145254,New York,19.4
2023-05-28,5243,0.5845959681480069,New York,19.5
2023-05-29,6610,0.5948644331316187,New York,19.8
2023-05-30,7154,0.5929679419904949,New York,16.8
2023-05-31,7677,0.6013772570014329,New York,17.5
2023-06-01,6801,0.6062161686516688,New York,20.9
2023-06-02,7122,0.6075913920247121,New York,22.8
2023-06-03,5496,0.6018366930494905,New York,18.8
2023-06-04,5667,0.5974527603670372,New York,16.1
2023-06-06,6852,0.5888005016053707,New York,20.7
2023-06-07,8014,0.5518492833790866,New York,18.4
2023-06-08,6975,0.5822978996415771,New York,18.4
2023-06-09,12150,0.5927839451851852,New York,18.4
2023-06-10,12104,0.5941530979015202,New York,20.2
2023-06-11,11347,0.5982802765488676,New York,22.1
2023-06-12,12382,0.5873340784202875,New York,21.2
2023-06-13,13528,0.5842706288438793,New York,21.7
2023-06-14,10766,0.5480513753483188,New York,20.3
2023-06-15,5865,0.5817763116794543,New York,21.3
2023-06-16,5640,0.5912459576241135,New York,20.5
2023-06-17,5003,0.5931045426743954,New York,21.0
